Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Bhutan,BTN,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.264481337,1.381259539,,,,1.88765751,1.291421064,,,,,,0.582818935,0.62250892,1.20651977,2.199070216,2.619463248,2.23790874,3.032556426,2.523902778,,,,,,,,,
Botswana,BWA,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.852850054,0.825576928,0.812874083,0.805070114,0.771642257,0.884905584,0.751937576,0.854715791,0.836358427,0.886957786,1.017885824,0.681800527,0.682256601,0.513285488,0.470264255,0.519290917,0.670844794,0.922270332,0.823874407,0.7965765,0.720179625,
Central African Republic,CAF,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,,,1.434779696,1.940056713,1.118753432,0.371793381,0.834062004,0.768103962,0.684856428,0.958071686,0.96201631,0.464755893,,0.45324771,0.661311702,0.384025999,0.582769969,0.477460092,0.667131205,0.389273934,0.906472046,,,,,,,,,,,,,0.899318642,6.253158401,9.839005757,13.54383349,1.566187341,1.979261196,2.923687242,4.298067991,4.104932364,4.00731176,5.44346682,32.43137717,27.36082895,42.30771019,1.539309114,2.51243673,2.269788514,2.090555165,2.120652843,2.011323208,1.59385551,0.819073903,0.710378011,0.459415512,1.113133382,0.967012785,,,
Canada,CAN,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,,,4.523038647,4.501095519,4.385820393,3.901571064,3.257847609,2.876839663,2.584846476,2.467007769,2.347323899,2.724748637,2.379322633,2.483234639,2.188831062,1.901410239,2.259722517,2.181802461,2.230816132,2.523776326,2.167998615,2.015714321,1.872628368,2.098812575,1.930354657,1.737277804,1.764255633,1.912664829,1.787910326,1.690471555,1.602032865,1.419229778,1.474944526,1.474960002,1.529227994,1.726225628,1.465241838,1.445212349,1.397573846,1.317544503,1.364591871,1.34065618,1.367116768,1.36331631,1.325312106,1.236661499,1.123284967,1.075526888,1.007355701,0.990948173,1.026963254,1.024348264,0.985217058,0.95858739,0.976408105,0.959155846,0.921041252,0.850565137,0.843182146,0.815994375,0.79324419,0.87521331
Central Europe and the Baltics,CEB,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.600431665,2.618062105,2.965670049,2.500911196,2.244714617,2.010580394,1.871618297,1.961703044,1.824147268,1.828888767,1.78178238,1.708136623,1.601420465,1.437872836,1.432912666,1.302249719,1.351374168,1.521207733,1.661268771,1.641309183,1.613573873,1.559052084,1.516262059,1.529056325,1.485461845,1.507850202,1.406071035,1.364004404,1.466712863
Switzerland,CHE,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,,,6.359743333,6.104769766,5.881604542,5.297478759,5.135237453,5.040907142,4.665072895,4.298034055,3.942969131,3.440625161,3.394212515,3.648864128,3.415898526,3.155986534,3.314787403,3.092059852,2.862221838,2.637412203,2.602252039,2.764839458,2.569303484,2.579830816,2.752927221,2.74932193,2.468584067,2.396128647,2.456178664,2.430086874,2.222542691,1.992395512,2.017391867,1.869001114,1.981274869,2.004709902,1.714399574,1.589206679,1.514761701,1.458352924,1.432503312,1.251665184,1.230393172,1.217937368,1.159343872,1.078899109,1.034746256,1.058495469,1.005803093,1.007148263,1.004005696,0.906863624,0.586506226,0.55277192,0.643307837,0.606158381,0.562893981,0.571638902,0.575017764,0.549510082,0.518198866,0.574397047
Channel Islands,CHI,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,,,6.225795279,8.059441981,6.332340732,6.704622649,5.638385054,6.184175337,5.544732068,4.810950902,4.728416825,5.811342554,7.097777426,5.269475453,4.142921443,2.521146862,3.71131579,3.730416758,3.500521718,2.525718339,1.79320947,1.614019641,1.348427309,2.861582334,3.158981922,3.098086917,3.464806882,3.278110163,,,2.172465085,2.570273769,2.021173165,1.824870967,1.713933893,1.683813429,1.344642414,1.227485248,1.143303293,1.171650125,1.162738725,1.164885141,1.154387017,1.060437962,1.123745435,0.982921918,0.555239041,0.790700749,0.634584358,0.667103932,0.674429731,0.631815163,0.596190246,0.627349954,0.673593751,0.753460882,0.67595099,0.662852896,0.626879362,0.662864839,0.670584399,0.605534517
China,CHN,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,7.72219218,5.809539625,5.003693316,6.526180168,,,,,4.880286362,3.118775204,4.406699928,5.195815389,5.120595385,5.233002107,4.224963633,4.30121214,4.807932,4.573939053,4.256452563,3.994186601,4.042120869,3.901436314,3.994171991,3.780121778,3.58024045,3.408755653,3.774567841,4.270062089,3.945864339,3.724887486,3.570637065,3.704337804,3.779337405,3.938644601,3.574027124,3.182448207,2.900948005,
Cote d'Ivoire,CIV,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,,,0.911200898,0.846504422,0.779695566,0.650476759,0.84619483,1.093908583,0.629372801,0.620764689,0.550785925,0.628528667,0.706484363,0.610836756,0.732900797,0.567814936,0.452503157,0.52360108,0.327387375,0.378587813,,0.650825421,0.444917605,0.52354003,,1.036498957,,,,,,,,,,0.943353558,0.866892337,1.686101567,2.376424977,0.87824668,1.057825167,0.8952876,1.030111627,0.57638558,0.478966548,0.457916545,0.55607302,0.576714307,0.640260268,0.769777726,0.860116418,0.856716691,0.6931888,0.53324123,0.533886277,0.509914078,0.592362499,0.582782723,0.608491602,0.680071492,,
